,player_name,match_no,season,base_team_name,vs_team,mvp_status,debut_status,bowling_no_of_over,bowl_no_of_maiden_over,bowl_runs_conceded,bowl_no_of_wickets,bowl_econ,bowl_wide_balls,bowl_no_balls
10198,Colin de Grandhomme,625,2017,Rising Pune Supergiant,Kolkata Knight Riders,no,no,0.2,0,7,0,21.00,0,0
10199,Bhuvneshwar Kumar,628,2017,Rising Pune Supergiant,Sunrisers Hyderabad,no,no,4,0,39,0,9.75,2,0
10200,Ashish Nehra,628,2017,Rising Pune Supergiant,Sunrisers Hyderabad,no,no,1.1,0,5,0,4.28,1,0
10201,Siddarth Kaul,628,2017,Rising Pune Supergiant,Sunrisers Hyderabad,no,no,4,0,29,4,7.25,1,0
10202,Rashid Khan,628,2017,Rising Pune Supergiant,Sunrisers Hyderabad,no,no,4,0,18,1,4.50,0,0
10203,Moises Henriques,628,2017,Rising Pune Supergiant,Sunrisers Hyderabad,no,no,2.5,0,15,0,5.29,0,0
10204,Bipul Sharma,628,2017,Rising Pune Supergiant,Sunrisers Hyderabad,no,no,4,0,39,1,9.75,0,0
10205,Zaheer Khan,636,2017,Rising Pune Supergiant,Delhi Daredevils,no,no,4,0,25,2,6.25,1,0
10206,Mohammed Shami,636,2017,Rising Pune Supergiant,Delhi Daredevils,no,no,4,0,37,2,9.25,2,0
10207,Shahbaz Nadeem,636,2017,Rising Pune Supergiant,Delhi Daredevils,no,no,3,0,21,1,7.00,0,0
10208,Amit Mishra,636,2017,Rising Pune Supergiant,Delhi Daredevils,no,no,3,0,26,0,8.66,1,0
10209,Pat Cummins,636,2017,Rising Pune Supergiant,Delhi Daredevils,no,no,4,0,31,1,7.75,1,0
10210,Marlon Samuels,636,2017,Rising Pune Supergiant,Delhi Daredevils,no,no,1,0,12,0,12.00,0,0
10211,Corey Anderson,636,2017,Rising Pune Supergiant,Delhi Daredevils,no,no,1,0,4,0,4.00,0,0
10212,Sandeep Sharma,639,2017,Rising Pune Supergiant,Kings XI Punjab,no,no,2,0,12,0,6.00,1,0
10213,Mohit Sharma,639,2017,Rising Pune Supergiant,Kings XI Punjab,no,no,1,0,6,0,6.00,0,0
10214,Ishant Sharma,639,2017,Rising Pune Supergiant,Kings XI Punjab,no,no,1,0,12,0,12.00,0,0
10215,Rahul Tewatia,639,2017,Rising Pune Supergiant,Kings XI Punjab,no,no,3,0,14,0,4.66,0,0
10216,Axar Patel,639,2017,Rising Pune Supergiant,Kings XI Punjab,no,no,2,0,13,1,6.50,0,0
10217,Swapnil Singh,639,2017,Rising Pune Supergiant,Kings XI Punjab,no,no,1,0,6,0,6.00,0,0
10218,Glenn Maxwell,639,2017,Rising Pune Supergiant,Kings XI Punjab,no,no,2,0,15,0,7.50,0,0
10219,Mitchell McClenaghan,641,2017,Rising Pune Supergiant,Mumbai Indians,no,no,4,0,46,1,11.50,4,1
10220,Lasith Malinga,641,2017,Rising Pune Supergiant,Mumbai Indians,no,no,3,0,14,1,4.66,0,0
10221,Jasprit Bumrah,641,2017,Rising Pune Supergiant,Mumbai Indians,no,no,4,0,33,0,8.25,0,0
10222,Karn Sharma,641,2017,Rising Pune Supergiant,Mumbai Indians,no,no,4,0,30,1,7.50,0,0
10223,Krunal Pandya,641,2017,Rising Pune Supergiant,Mumbai Indians,no,no,4,0,22,0,5.50,0,0
10224,Hardik Pandya,641,2017,Rising Pune Supergiant,Mumbai Indians,no,no,1,0,15,0,15.00,0,0
10225,Krunal Pandya,644,2017,Rising Pune Supergiant,Mumbai Indians,yes,no,4,0,31,0,7.75,0,0
10226,Mitchell Johnson,644,2017,Rising Pune Supergiant,Mumbai Indians,no,no,4,0,26,3,6.50,0,0
10227,Jasprit Bumrah,644,2017,Rising Pune Supergiant,Mumbai Indians,no,no,4,0,26,2,6.50,0,0
10228,Lasith Malinga,644,2017,Rising Pune Supergiant,Mumbai Indians,no,no,4,0,21,0,5.25,1,0
10229,Karn Sharma,644,2017,Rising Pune Supergiant,Mumbai Indians,no,no,4,0,18,0,4.50,2,0
10230,Mitchell McClenaghan,525,2016,Rising Pune Supergiants,Mumbai Indians,no,no,3,0,27,0,9.00,0,0
10231,Jasprit Bumrah,525,2016,Rising Pune Supergiants,Mumbai Indians,no,no,3,0,30,0,10.00,0,1
10232,Vinay Kumar,525,2016,Rising Pune Supergiants,Mumbai Indians,no,no,2,0,14,0,7.00,3,0
10233,Shreyas Gopal,525,2016,Rising Pune Supergiants,Mumbai Indians,no,no,3,0,18,0,6.00,0,0
10234,Harbhajan Singh,525,2016,Rising Pune Supergiants,Mumbai Indians,no,no,3,0,24,1,8.00,0,0
10235,Hardik Pandya,525,2016,Rising Pune Supergiants,Mumbai Indians,no,no,0.4,0,12,0,18.00,0,0
10236,Praveen Kumar,530,2016,Rising Pune Supergiants,Gujarat Lions,no,no,2,0,12,0,6.00,0,0
10237,Shadab Jakati,530,2016,Rising Pune Supergiants,Gujarat Lions,no,no,4,0,40,0,10.00,0,0
10238,Pravin Tambe,530,2016,Rising Pune Supergiants,Gujarat Lions,no,no,4,0,33,2,8.25,0,0
10239,Dwayne Bravo,530,2016,Rising Pune Supergiants,Gujarat Lions,no,no,4,0,43,1,10.75,0,0
10240,Ravindra Jadeja,530,2016,Rising Pune Supergiants,Gujarat Lions,no,no,4,0,18,2,4.50,0,0
10241,James Faulkner,530,2016,Rising Pune Supergiants,Gujarat Lions,no,no,2,0,15,0,7.50,0,0
10242,Sandeep Sharma,534,2016,Rising Pune Supergiants,Kings XI Punjab,no,no,4,0,23,2,5.75,1,0
10243,Kyle Abbott,534,2016,Rising Pune Supergiants,Kings XI Punjab,no,no,4,0,38,1,9.50,1,0
10244,Axar Patel,534,2016,Rising Pune Supergiants,Kings XI Punjab,no,no,3,0,26,0,8.66,0,0
10245,Pardeep Sahu,534,2016,Rising Pune Supergiants,Kings XI Punjab,no,no,4,0,31,0,7.75,1,0
10246,Mohit Sharma,534,2016,Rising Pune Supergiants,Kings XI Punjab,no,no,4,0,23,3,5.75,0,0
10247,Glenn Maxwell,534,2016,Rising Pune Supergiants,Kings XI Punjab,no,no,1,0,3,0,3.00,0,0
10248,Stuart Binny,540,2016,Rising Pune Supergiants,Royal Challengers Bangalore,no,no,2,0,23,0,11.50,0,0
10249,Kane Richardson,540,2016,Rising Pune Supergiants,Royal Challengers Bangalore,no,no,3,0,13,3,4.33,0,0
10250,Harshal Patel,540,2016,Rising Pune Supergiants,Royal Challengers Bangalore,no,no,4,0,46,1,11.50,3,0
10251,Shane Watson,540,2016,Rising Pune Supergiants,Royal Challengers Bangalore,no,no,4,0,31,2,7.75,2,0
10252,Tabraiz Shamsi,540,2016,Rising Pune Supergiants,Royal Challengers Bangalore,no,no,4,0,36,1,9.00,0,0
10253,Iqbal Abdulla,540,2016,Rising Pune Supergiants,Royal Challengers Bangalore,no,no,3,0,22,0,7.33,1,0
10254,Morne Morkel,544,2016,Rising Pune Supergiants,Kolkata Knight Riders,no,no,3,0,30,0,10.00,0,0
10255,Andre Russell,544,2016,Rising Pune Supergiants,Kolkata Knight Riders,no,no,2,0,16,0,8.00,0,0
10256,Shakib Al Hasan,544,2016,Rising Pune Supergiants,Kolkata Knight Riders,no,no,3,0,14,1,4.66,0,0
10257,Sunil Narine,544,2016,Rising Pune Supergiants,Kolkata Knight Riders,no,no,4,0,32,1,8.00,0,0
10258,Piyush Chawla,544,2016,Rising Pune Supergiants,Kolkata Knight Riders,no,no,3,0,26,0,8.66,0,0
10259,Rajagopal Sathish,544,2016,Rising Pune Supergiants,Kolkata Knight Riders,no,no,3,0,20,1,6.66,0,0
10260,Umesh Yadav,544,2016,Rising Pune Supergiants,Kolkata Knight Riders,no,no,2,0,16,1,8.00,0,0
10261,Bhuvneshwar Kumar,546,2016,Rising Pune Supergiants,Sunrisers Hyderabad,no,no,3,1,17,1,5.66,1,0
10262,Ashish Nehra,546,2016,Rising Pune Supergiants,Sunrisers Hyderabad,no,no,3,0,21,1,7.00,4,0
10263,Mustafizur Rahman,546,2016,Rising Pune Supergiants,Sunrisers Hyderabad,no,no,2,0,21,0,10.50,2,0
10264,Bipul Sharma,546,2016,Rising Pune Supergiants,Sunrisers Hyderabad,no,no,1,0,17,0,17.00,0,0
10265,Moises Henriques,546,2016,Rising Pune Supergiants,Sunrisers Hyderabad,no,no,2,0,16,1,8.00,0,0
10266,Praveen Kumar,549,2016,Rising Pune Supergiants,Gujarat Lions,no,no,4,0,37,0,9.25,0,0
10267,Dhawal Kulkarni,549,2016,Rising Pune Supergiants,Gujarat Lions,no,no,3,0,25,0,8.33,1,0
10268,Ravindra Jadeja,549,2016,Rising Pune Supergiants,Gujarat Lions,no,no,4,0,37,0,9.25,2,0
10269,Shivil Kaushik,549,2016,Rising Pune Supergiants,Gujarat Lions,no,yes,3,0,32,0,10.66,0,1
10270,James Faulkner,549,2016,Rising Pune Supergiants,Gujarat Lions,no,no,2,0,22,0,11.00,0,0
10271,Dwayne Bravo,549,2016,Rising Pune Supergiants,Gujarat Lions,no,no,4,0,40,1,10.00,1,0
10272,Tim Southee,553,2016,Rising Pune Supergiants,Mumbai Indians,no,no,4,0,35,0,8.75,1,0
10273,Mitchell McClenaghan,553,2016,Rising Pune Supergiants,Mumbai Indians,no,no,4,0,27,1,6.75,1,0
10274,Krunal Pandya,553,2016,Rising Pune Supergiants,Mumbai Indians,no,no,2,0,28,0,14.00,1,0
10275,Jasprit Bumrah,553,2016,Rising Pune Supergiants,Mumbai Indians,no,no,4,0,29,3,7.25,0,0
10276,Hardik Pandya,553,2016,Rising Pune Supergiants,Mumbai Indians,no,no,2,0,14,0,7.00,2,0
10277,Harbhajan Singh,553,2016,Rising Pune Supergiants,Mumbai Indians,no,no,4,0,25,1,6.25,2,0
10278,Jayant Yadav,557,2016,Rising Pune Supergiants,Delhi Daredevils,no,no,4,0,25,0,6.25,0,0
10279,Carlos Brathwaite,557,2016,Rising Pune Supergiants,Delhi Daredevils,no,no,2,0,17,0,8.50,0,0
10280,Mohammed Shami,557,2016,Rising Pune Supergiants,Delhi Daredevils,no,no,3.1,0,50,0,15.78,1,1
10281,Amit Mishra,557,2016,Rising Pune Supergiants,Delhi Daredevils,no,no,4,0,28,1,7.00,1,2
10282,Jean-Paul Duminy,557,2016,Rising Pune Supergiants,Delhi Daredevils,no,no,1,0,9,0,9.00,0,0
10283,Imran Tahir,557,2016,Rising Pune Supergiants,Delhi Daredevils,no,no,4,0,26,2,6.50,1,0
10284,Pawan Negi,557,2016,Rising Pune Supergiants,Delhi Daredevils,no,no,1,0,10,0,10.00,0,0
10285,Stuart Binny,559,2016,Rising Pune Supergiants,Royal Challengers Bangalore,no,no,2,0,17,0,8.50,0,0
10286,Parvez Rasool,559,2016,Rising Pune Supergiants,Royal Challengers Bangalore,no,no,3,0,37,0,12.33,0,0
10287,Chris Jordan,559,2016,Rising Pune Supergiants,Royal Challengers Bangalore,no,no,4,0,43,1,10.75,1,0
10288,Shane Watson,559,2016,Rising Pune Supergiants,Royal Challengers Bangalore,no,no,4,0,24,3,6.00,2,0
10289,Varun Aaron,559,2016,Rising Pune Supergiants,Royal Challengers Bangalore,no,no,3,0,31,0,10.33,0,0
10290,Yuzvendra Chahal,559,2016,Rising Pune Supergiants,Royal Challengers Bangalore,no,no,4,0,38,1,9.50,3,0
10291,Bhuvneshwar Kumar,564,2016,Rising Pune Supergiants,Sunrisers Hyderabad,no,no,4,1,20,1,5.00,1,0
10292,Ashish Nehra,564,2016,Rising Pune Supergiants,Sunrisers Hyderabad,no,no,4,0,29,3,7.25,0,0
10293,Barinder Sran,564,2016,Rising Pune Supergiants,Sunrisers Hyderabad,no,no,4,0,26,1,6.50,0,0
10294,Moises Henriques,564,2016,Rising Pune Supergiants,Sunrisers Hyderabad,no,no,3,0,20,1,6.66,0,0
10295,Yuvraj Singh,564,2016,Rising Pune Supergiants,Sunrisers Hyderabad,no,no,1,0,10,0,10.00,0,0
10296,Mustafizur Rahman,564,2016,Rising Pune Supergiants,Sunrisers Hyderabad,no,no,4,0,26,0,6.50,0,0
10297,Andre Russell,569,2016,Rising Pune Supergiants,Kolkata Knight Riders,no,no,2,0,11,1,5.50,0,0
10298,Morne Morkel,569,2016,Rising Pune Supergiants,Kolkata Knight Riders,no,no,3,0,22,0,7.33,0,1
10299,Shakib Al Hasan,569,2016,Rising Pune Supergiants,Kolkata Knight Riders,no,no,3,0,21,1,7.00,0,0
10300,Ankit Rajpoot,569,2016,Rising Pune Supergiants,Kolkata Knight Riders,no,no,2,0,14,1,7.00,1,0
10301,Piyush Chawla,569,2016,Rising Pune Supergiants,Kolkata Knight Riders,no,no,4,0,21,2,5.25,0,0
10302,Sunil Narine,569,2016,Rising Pune Supergiants,Kolkata Knight Riders,no,no,3.4,0,10,0,2.72,0,0
10303,Zaheer Khan,573,2016,Rising Pune Supergiants,Delhi Daredevils,no,no,3,0,19,0,6.33,2,0
10304,Nathan Coulter-Nile,573,2016,Rising Pune Supergiants,Delhi Daredevils,no,no,3,0,21,0,7.00,1,0
10305,Chris Morris,573,2016,Rising Pune Supergiants,Delhi Daredevils,no,no,2,0,12,1,6.00,1,1
10306,Amit Mishra,573,2016,Rising Pune Supergiants,Delhi Daredevils,no,no,2,0,10,0,5.00,0,0
10307,Mohammed Shami,573,2016,Rising Pune Supergiants,Delhi Daredevils,no,no,1,0,12,0,12.00,0,0
10308,Sandeep Sharma,577,2016,Rising Pune Supergiants,Kings XI Punjab,no,no,4,0,29,1,7.25,2,0
10309,Mohit Sharma,577,2016,Rising Pune Supergiants,Kings XI Punjab,no,no,4,0,39,1,9.75,1,0
10310,Kyle Abbott,577,2016,Rising Pune Supergiants,Kings XI Punjab,no,no,3,0,25,0,8.33,0,0
10311,Axar Patel,577,2016,Rising Pune Supergiants,Kings XI Punjab,no,no,4,0,43,1,10.75,2,0
10312,Gurkeerat Singh Mann,577,2016,Rising Pune Supergiants,Kings XI Punjab,no,no,2,0,15,2,7.50,1,0
10313,Rishi Dhawan,577,2016,Rising Pune Supergiants,Kings XI Punjab,no,no,3,0,21,1,7.00,1,0
10314,Ashok Dinda,1,2007/08,Royal Challengers Bangalore,Kolkata Knight Riders,no,yes,3,0,9,2,3.00,2,0
10315,Ishant Sharma,1,2007/08,Royal Challengers Bangalore,Kolkata Knight Riders,no,no,3,0,7,1,2.33,1,0
10316,Ajit Agarkar,1,2007/08,Royal Challengers Bangalore,Kolkata Knight Riders,no,no,4,0,25,3,6.25,4,0
10317,Sourav Ganguly,1,2007/08,Royal Challengers Bangalore,Kolkata Knight Riders,no,no,4,0,21,2,5.25,1,0
10318,Laxmi Shukla,1,2007/08,Royal Challengers Bangalore,Kolkata Knight Riders,no,no,1.1,0,12,1,10.28,2,0
10319,Ashish Nehra,5,2007/08,Royal Challengers Bangalore,Mumbai Indians,no,yes,4,0,45,1,11.25,2,0
10320,Shaun Pollock,5,2007/08,Royal Challengers Bangalore,Mumbai Indians,no,no,4,0,17,0,4.25,0,0
10321,Dhawal Kulkarni,5,2007/08,Royal Challengers Bangalore,Mumbai Indians,no,no,2.4,0,19,1,7.12,2,0
10322,Sanath Jayasuriya,5,2007/08,Royal Challengers Bangalore,Mumbai Indians,no,no,4,0,39,1,9.75,0,0
10323,Harbhajan Singh,5,2007/08,Royal Challengers Bangalore,Mumbai Indians,no,no,4,0,36,2,9.00,1,0
10324,Abhishek Nayar,5,2007/08,Royal Challengers Bangalore,Mumbai Indians,no,no,1,0,10,0,10.00,0,0
10325,Shane Watson,12,2007/08,Royal Challengers Bangalore,Rajasthan Royals,yes,no,4,0,20,2,5.00,0,1
10326,Sohail Tanvir,12,2007/08,Royal Challengers Bangalore,Rajasthan Royals,no,no,4,0,31,0,7.75,1,0
10327,Munaf Patel,12,2007/08,Royal Challengers Bangalore,Rajasthan Royals,no,no,3,0,20,2,6.66,0,0
10328,Siddharth Trivedi,12,2007/08,Royal Challengers Bangalore,Rajasthan Royals,no,no,4,0,29,1,7.25,2,0
10329,Shane Warne,12,2007/08,Royal Challengers Bangalore,Rajasthan Royals,no,no,4,1,23,1,5.75,0,0
10330,Yusuf Pathan,12,2007/08,Royal Challengers Bangalore,Rajasthan Royals,no,no,1,0,10,0,10.00,0,0
10331,Jacob Oram,15,2007/08,Royal Challengers Bangalore,Chennai Super Kings,no,no,4,0,27,0,6.75,2,0
10332,Manpreet Gony,15,2007/08,Royal Challengers Bangalore,Chennai Super Kings,no,no,4,0,34,3,8.50,0,0
10333,Albie Morkel,15,2007/08,Royal Challengers Bangalore,Chennai Super Kings,no,no,4,0,38,1,9.50,3,0
10334,Palani  Amarnath,15,2007/08,Royal Challengers Bangalore,Chennai Super Kings,no,no,4,0,38,2,9.50,0,0
10335,Joginder Sharma,15,2007/08,Royal Challengers Bangalore,Chennai Super Kings,no,no,3.4,0,27,2,7.36,1,0
10336,Glenn McGrath,17,2007/08,Royal Challengers Bangalore,Delhi Daredevils,yes,no,4,0,29,4,7.25,0,0
10337,Mohammad Asif,17,2007/08,Royal Challengers Bangalore,Delhi Daredevils,no,no,4,0,42,0,10.50,0,0
10338,Yo Mahesh,17,2007/08,Royal Challengers Bangalore,Delhi Daredevils,no,no,4,0,28,0,7.00,0,1
10339,Daniel Vettori,17,2007/08,Royal Challengers Bangalore,Delhi Daredevils,no,no,4,0,19,1,4.75,0,0
10340,Rajat Bhatia,17,2007/08,Royal Challengers Bangalore,Delhi Daredevils,no,no,1,0,14,0,14.00,0,0
10341,Shoaib Malik,17,2007/08,Royal Challengers Bangalore,Delhi Daredevils,no,no,1,0,8,0,8.00,0,0
10342,Virender Sehwag,17,2007/08,Royal Challengers Bangalore,Delhi Daredevils,no,no,2,0,30,0,15.00,0,0
10343,Paidikalva Vijaykumar,21,2007/08,Royal Challengers Bangalore,Deccan Chargers,no,no,3,0,18,0,6.00,0,0
10344,RP Singh,21,2007/08,Royal Challengers Bangalore,Deccan Chargers,no,no,4,0,41,3,10.25,1,0
10345,Scott Styris,21,2007/08,Royal Challengers Bangalore,Deccan Chargers,no,no,4,0,29,1,7.25,1,0
10346,Shahid Afridi,21,2007/08,Royal Challengers Bangalore,Deccan Chargers,no,no,4,0,23,1,5.75,0,0
10347,Pragyan Ojha,21,2007/08,Royal Challengers Bangalore,Deccan Chargers,no,no,4,0,28,2,7.00,0,0
10348,Sanjay Bangar,21,2007/08,Royal Challengers Bangalore,Deccan Chargers,no,no,1,0,14,0,14.00,0,0
10349,Sreesanth,25,2007/08,Royal Challengers Bangalore,Kings XI Punjab,yes,no,4,0,16,2,4.00,2,0
10350,Irfan Pathan,25,2007/08,Royal Challengers Bangalore,Kings XI Punjab,no,no,3.2,0,13,1,3.90,1,0
10351,Gagandeep Singh,25,2007/08,Royal Challengers Bangalore,Kings XI Punjab,no,no,3,0,28,0,9.33,0,0
10352,Vikram Singh,25,2007/08,Royal Challengers Bangalore,Kings XI Punjab,no,no,4,0,33,1,8.25,1,0
10353,Piyush Chawla,25,2007/08,Royal Challengers Bangalore,Kings XI Punjab,no,no,4,0,25,3,6.25,1,0
10354,James Hopes,25,2007/08,Royal Challengers Bangalore,Kings XI Punjab,no,no,1,0,10,0,10.00,0,0
10355,Ashok Dinda,29,2007/08,Royal Challengers Bangalore,Kolkata Knight Riders,no,no,3,0,20,0,6.66,1,0
10356,Ishant Sharma,29,2007/08,Royal Challengers Bangalore,Kolkata Knight Riders,no,no,4,0,25,1,6.25,0,0
10357,Umar Gul,29,2007/08,Royal Challengers Bangalore,Kolkata Knight Riders,no,no,3,0,30,0,10.00,1,1
10358,Sourav Ganguly,29,2007/08,Royal Challengers Bangalore,Kolkata Knight Riders,yes,no,3,0,7,1,2.33,0,0
10359,Murali Kartik,29,2007/08,Royal Challengers Bangalore,Kolkata Knight Riders,no,no,2,0,24,0,12.00,0,0
10360,Laxmi Shukla,29,2007/08,Royal Challengers Bangalore,Kolkata Knight Riders,no,no,1,0,15,0,15.00,0,0
10361,Sreesanth,34,2007/08,Royal Challengers Bangalore,Kings XI Punjab,no,no,4,0,29,3,7.25,1,0
10362,Irfan Pathan,34,2007/08,Royal Challengers Bangalore,Kings XI Punjab,no,no,4,1,23,1,5.75,1,0
10363,Piyush Chawla,34,2007/08,Royal Challengers Bangalore,Kings XI Punjab,no,no,4,0,33,2,8.25,1,0
10364,Vikram Singh,34,2007/08,Royal Challengers Bangalore,Kings XI Punjab,no,no,4,0,15,1,3.75,0,0
10365,Yuvraj Singh,34,2007/08,Royal Challengers Bangalore,Kings XI Punjab,no,no,2,0,14,0,7.00,1,0
10366,James Hopes,34,2007/08,Royal Challengers Bangalore,Kings XI Punjab,no,no,2,0,22,0,11.00,0,0
10367,Sohail Tanvir,39,2007/08,Royal Challengers Bangalore,Rajasthan Royals,no,no,4,0,10,3,2.50,3,0
10368,Munaf Patel,39,2007/08,Royal Challengers Bangalore,Rajasthan Royals,no,no,4,0,21,2,5.25,0,0
10369,Shane Watson,39,2007/08,Royal Challengers Bangalore,Rajasthan Royals,no,no,2,0,6,0,3.00,1,0
10370,Shane Warne,39,2007/08,Royal Challengers Bangalore,Rajasthan Royals,no,no,4,0,23,3,5.75,0,0
10371,Siddharth Trivedi,39,2007/08,Royal Challengers Bangalore,Rajasthan Royals,no,no,2,0,23,1,11.50,1,0
10372,Yusuf Pathan,39,2007/08,Royal Challengers Bangalore,Rajasthan Royals,no,no,2,0,28,0,14.00,0,0
10373,Ravindra Jadeja,39,2007/08,Royal Challengers Bangalore,Rajasthan Royals,no,no,2,0,21,0,10.50,0,0
10374,Glenn McGrath,43,2007/08,Royal Challengers Bangalore,Delhi Daredevils,no,no,4,0,15,2,3.75,1,0
10375,Pradeep Sangwan,43,2007/08,Royal Challengers Bangalore,Delhi Daredevils,no,no,3,0,51,0,17.00,3,0
10376,Yo Mahesh,43,2007/08,Royal Challengers Bangalore,Delhi Daredevils,no,no,4,0,25,0,6.25,1,0
10377,Farveez Maharoof,43,2007/08,Royal Challengers Bangalore,Delhi Daredevils,no,no,4,0,13,2,3.25,0,0
10378,Rajat Bhatia,43,2007/08,Royal Challengers Bangalore,Delhi Daredevils,no,no,4,0,47,0,11.75,0,0
10379,Tillakaratne Dilshan,43,2007/08,Royal Challengers Bangalore,Delhi Daredevils,no,no,1,0,3,1,3.00,0,0
10380,Makhaya Ntini,46,2007/08,Royal Challengers Bangalore,Chennai Super Kings,no,no,4,0,27,0,6.75,0,0
10381,Manpreet Gony,46,2007/08,Royal Challengers Bangalore,Chennai Super Kings,no,no,4,1,11,2,2.75,1,0
10382,Muthiah Muralidaran,46,2007/08,Royal Challengers Bangalore,Chennai Super Kings,no,no,4,0,19,1,4.75,0,0
10383,Lakshmipathy Balaji,46,2007/08,Royal Challengers Bangalore,Chennai Super Kings,no,no,4,0,34,1,8.50,0,0
10384,Albie Morkel,46,2007/08,Royal Challengers Bangalore,Chennai Super Kings,no,no,4,0,32,4,8.00,0,0
10385,Chaminda Vaas,51,2007/08,Royal Challengers Bangalore,Deccan Chargers,no,no,4,0,36,1,9.00,0,0
10386,RP Singh,51,2007/08,Royal Challengers Bangalore,Deccan Chargers,no,no,3,0,15,0,5.00,0,0
10387,Sanjay Bangar,51,2007/08,Royal Challengers Bangalore,Deccan Chargers,no,no,4,0,30,1,7.50,0,0
10388,Paidikalva Vijaykumar,51,2007/08,Royal Challengers Bangalore,Deccan Chargers,no,no,4,0,29,0,7.25,0,0
10389,Venugopal Rao,51,2007/08,Royal Challengers Bangalore,Deccan Chargers,no,no,1,0,18,0,18.00,0,0
10390,Dwaraka Ravi Teja,51,2007/08,Royal Challengers Bangalore,Deccan Chargers,no,no,2,0,19,1,9.50,0,0
10391,Chamara Silva,51,2007/08,Royal Challengers Bangalore,Deccan Chargers,no,no,1,0,21,0,21.00,0,0
10392,Shaun Pollock,55,2007/08,Royal Challengers Bangalore,Mumbai Indians,no,no,4,0,23,0,5.75,0,0
10393,Ashish Nehra,55,2007/08,Royal Challengers Bangalore,Mumbai Indians,no,no,3,0,21,1,7.00,0,0
10394,Dilhara Fernando,55,2007/08,Royal Challengers Bangalore,Mumbai Indians,yes,no,4,0,18,4,4.50,1,0
10395,Dhawal Kulkarni,55,2007/08,Royal Challengers Bangalore,Mumbai Indians,no,no,3,0,34,0,11.33,4,1
10396,Dwayne Smith,55,2007/08,Royal Challengers Bangalore,Mumbai Indians,no,no,4,0,26,3,6.50,1,0
10397,Dimitri Mascarenhas,61,2009,Royal Challengers Bangalore,Rajasthan Royals,no,no,4,0,20,3,5.00,0,0
10398,Kamran Khan,61,2009,Royal Challengers Bangalore,Rajasthan Royals,no,yes,3,0,21,0,7.00,0,0
10399,Munaf Patel,61,2009,Royal Challengers Bangalore,Rajasthan Royals,no,no,3,0,25,2,8.33,1,0
10400,Tyron Henderson,61,2009,Royal Challengers Bangalore,Rajasthan Royals,no,no,4,0,30,1,7.50,0,0
10401,Shane Warne,61,2009,Royal Challengers Bangalore,Rajasthan Royals,no,no,4,0,18,2,4.50,0,0
10402,Yusuf Pathan,61,2009,Royal Challengers Bangalore,Rajasthan Royals,no,no,2,0,17,0,8.50,1,0
10403,Manpreet Gony,64,2009,Royal Challengers Bangalore,Chennai Super Kings,no,no,3,0,24,1,8.00,2,0
10404,Lakshmipathy Balaji,64,2009,Royal Challengers Bangalore,Chennai Super Kings,no,no,2.2,0,18,2,7.71,0,0
10405,Albie Morkel,64,2009,Royal Challengers Bangalore,Chennai Super Kings,no,no,2,0,12,1,6.00,1,0
10406,Andrew Flintoff,64,2009,Royal Challengers Bangalore,Chennai Super Kings,no,no,3,0,11,1,3.66,0,0
10407,Muthiah Muralidaran,64,2009,Royal Challengers Bangalore,Chennai Super Kings,yes,no,4,1,11,3,2.75,0,0
10408,Joginder Sharma,64,2009,Royal Challengers Bangalore,Chennai Super Kings,no,no,1,0,10,1,10.00,1,0
10409,Fidel Edwards,67,2009,Royal Challengers Bangalore,Deccan Chargers,no,no,4,0,39,1,9.75,1,0
10410,RP Singh,67,2009,Royal Challengers Bangalore,Deccan Chargers,no,no,4,0,17,2,4.25,0,0
10411,Harmeet Singh,67,2009,Royal Challengers Bangalore,Deccan Chargers,no,no,4,0,44,0,11.00,4,0
10412,Pragyan Ojha,67,2009,Royal Challengers Bangalore,Deccan Chargers,no,no,4,0,27,1,6.75,0,0
10413,Scott Styris,67,2009,Royal Challengers Bangalore,Deccan Chargers,no,no,4,0,32,3,8.00,1,0
10414,Ranadeb Bose,70,2009,Royal Challengers Bangalore,Kings XI Punjab,no,no,2,0,24,0,12.00,0,0
10415,Irfan Pathan,70,2009,Royal Challengers Bangalore,Kings XI Punjab,no,no,4,0,35,3,8.75,0,0
10416,Yusuf Abdulla,70,2009,Royal Challengers Bangalore,Kings XI Punjab,no,no,4,0,31,4,7.75,3,0
10417,Piyush Chawla,70,2009,Royal Challengers Bangalore,Kings XI Punjab,no,no,4,0,19,1,4.75,0,0
10418,Yuvraj Singh,70,2009,Royal Challengers Bangalore,Kings XI Punjab,no,no,3,0,28,0,9.33,0,0
10419,Ravi Bopara,70,2009,Royal Challengers Bangalore,Kings XI Punjab,yes,no,1,0,4,0,4.00,0,0
10420,Vikram Singh,70,2009,Royal Challengers Bangalore,Kings XI Punjab,no,no,2,0,22,1,11.00,0,0
10421,Dirk Nannes,73,2009,Royal Challengers Bangalore,Delhi Daredevils,no,no,4,0,24,1,6.00,1,0
10422,Ashish Nehra,73,2009,Royal Challengers Bangalore,Delhi Daredevils,no,no,4,0,34,2,8.50,1,1
10423,Pradeep Sangwan,73,2009,Royal Challengers Bangalore,Delhi Daredevils,no,no,4,0,32,1,8.00,1,0
10424,Amit Mishra,73,2009,Royal Challengers Bangalore,Delhi Daredevils,no,no,4,0,19,1,4.75,2,0
